day,close
2016-09-14,213.149993896484
2016-09-15,215.279998779297
2016-09-16,213.369995117188
2016-09-19,213.410003662109
2016-09-20,213.419998168945
2016-09-21,215.820007324219
2016-09-22,217.179992675781
2016-09-23,215.990005493164
2016-09-26,214.240005493164
2016-09-27,215.570007324219
2016-09-28,216.639999389648
2016-09-29,214.679992675781
2016-09-30,216.300003051758
2016-10-03,215.779998779297
2016-10-04,214.679992675781
2016-10-05,215.630004882813
2016-10-06,215.779998779297
2016-10-07,215.039993286133
2016-10-10,216.160003662109
2016-10-11,213.429992675781
2016-10-12,213.710006713867
2016-10-13,213.009994506836
2016-10-14,213.119995117188
2016-10-17,212.380004882813
2016-10-18,213.710006713867
2016-10-19,214.279998779297
2016-10-20,213.880004882813
2016-10-21,213.979995727539
2016-10-24,214.889999389648
2016-10-25,214.169998168945
2016-10-26,213.740005493164
2016-10-27,213.169998168945
2016-10-28,212.539993286133
2016-10-31,212.550003051758
2016-11-01,211.009994506836
2016-11-02,209.740005493164
2016-11-03,208.779998779297
2016-11-04,208.550003051758
2016-11-07,213.149993896484
2016-11-08,214.110000610352
2016-11-09,216.380004882813
2016-11-10,216.919998168945
2016-11-11,216.419998168945
2016-11-14,216.589996337891
2016-11-15,218.279998779297
2016-11-16,217.869995117188
2016-11-17,218.990005493164
2016-11-18,218.5
2016-11-21,220.149993896484
2016-11-22,220.580001831055
2016-11-23,220.699996948242
2016-11-25,221.520004272461
2016-11-28,220.479995727539
2016-11-29,220.910003662109
2016-11-30,220.380004882813
2016-12-01,219.570007324219
2016-12-02,219.679992675781
2016-12-05,221
2016-12-06,221.699996948242
2016-12-07,224.600006103516
2016-12-08,225.149993896484
2016-12-09,226.509994506836
2016-12-12,226.25
2016-12-13,227.759994506836
2016-12-14,225.880004882813
2016-12-15,226.809997558594
2016-12-16,225.039993286133
2016-12-19,225.529998779297
2016-12-20,226.399993896484
2016-12-21,225.770004272461
2016-12-22,225.380004882813
2016-12-23,225.710006713867
2016-12-27,226.270004272461
2016-12-28,224.399993896484
2016-12-29,224.350006103516
2016-12-30,223.529998779297
2017-01-03,225.240005493164
2017-01-04,226.580001831055
2017-01-05,226.399993896484
2017-01-06,227.210006713867
2017-01-09,226.460006713867
2017-01-10,226.460006713867
2017-01-11,227.100006103516
2017-01-12,226.529998779297
2017-01-13,227.050003051758
2017-01-17,226.25
2017-01-18,226.75
2017-01-19,225.910003662109
2017-01-20,226.740005493164
2017-01-23,226.149993896484
2017-01-24,227.600006103516
2017-01-25,229.570007324219
2017-01-26,229.330001831055
2017-01-27,228.970001220703
2017-01-30,227.550003051758
2017-01-31,227.529998779297
2017-02-01,227.619995117188
2017-02-02,227.770004272461
2017-02-03,229.339996337891
2017-02-06,228.929992675781
2017-02-07,228.940002441406
2017-02-08,229.240005493164
2017-02-09,230.600006103516
2017-02-10,231.509994506836
2017-02-13,232.770004272461
2017-02-14,233.699996948242
2017-02-15,234.919998168945
2017-02-16,234.720001220703
2017-02-17,235.089996337891
2017-02-21,236.490005493164
2017-02-22,236.279998779297
2017-02-23,236.440002441406
2017-02-24,236.740005493164
2017-02-27,237.110000610352
2017-02-28,236.470001220703
2017-03-01,239.779998779297
2017-03-02,238.270004272461
2017-03-03,238.419998168945
2017-03-06,237.710006713867
2017-03-07,237
2017-03-08,236.559997558594
2017-03-09,236.860000610352
2017-03-10,237.690002441406
2017-03-13,237.809997558594
2017-03-14,236.899993896484
2017-03-15,238.949996948242
2017-03-16,238.479995727539
2017-03-17,237.029998779297
2017-03-20,236.770004272461
2017-03-21,233.729995727539
2017-03-22,234.279998779297
2017-03-23,234.029998779297
2017-03-24,233.860000610352
2017-03-27,233.619995117188
2017-03-28,235.320007324219
2017-03-29,235.539993286133
2017-03-30,236.289993286133
2017-03-31,235.740005493164
2017-04-03,235.330001831055
2017-04-04,235.479995727539
2017-04-05,234.779998779297
2017-04-06,235.440002441406
2017-04-07,235.199996948242
2017-04-10,235.339996337891
2017-04-11,235.059997558594
2017-04-12,234.029998779297
2017-04-13,232.509994506836
2017-04-17,234.570007324219
2017-04-18,233.869995117188
2017-04-19,233.440002441406
2017-04-20,235.339996337891
2017-04-21,234.589996337891
2017-04-24,237.169998168945
2017-04-25,238.550003051758
2017-04-26,238.399993896484
2017-04-27,238.600006103516
2017-04-28,238.080001831055
2017-05-01,238.679992675781
2017-05-02,238.770004272461
2017-05-03,238.479995727539
2017-05-04,238.759994506836
2017-05-05,239.699996948242
2017-05-08,239.660003662109
2017-05-09,239.440002441406
2017-05-10,239.869995117188
2017-05-11,239.380004882813
2017-05-12,238.979995727539
2017-05-15,240.300003051758
2017-05-16,240.080001831055
2017-05-17,235.820007324219
2017-05-18,236.770004272461
2017-05-19,238.309997558594
2017-05-22,239.520004272461
2017-05-23,240.050003051758
2017-05-24,240.610000610352
2017-05-25,241.759994506836
2017-05-26,241.710006713867
2017-05-30,241.5
2017-05-31,241.440002441406
2017-06-01,243.360000610352
2017-06-02,244.169998168945
2017-06-05,243.990005493164
2017-06-06,243.210006713867
2017-06-07,243.660003662109
2017-06-08,243.779998779297
2017-06-09,243.410003662109
2017-06-12,243.360000610352
2017-06-13,244.550003051758
2017-06-14,244.240005493164
2017-06-15,243.770004272461
2017-06-16,242.639999389648
2017-06-19,244.660003662109
2017-06-20,243.009994506836
2017-06-21,242.949996948242
2017-06-22,242.839996337891
2017-06-23,243.130004882813
2017-06-26,243.289993286133
2017-06-27,241.330001831055
2017-06-28,243.490005493164
2017-06-29,241.350006103516
2017-06-30,241.800003051758
2017-07-03,242.210006713867
2017-07-05,242.770004272461
2017-07-06,240.550003051758
2017-07-07,242.110000610352
2017-07-10,242.369995117188
2017-07-11,242.190002441406
2017-07-12,244.009994506836
2017-07-13,244.419998168945
2017-07-14,245.559997558594
2017-07-17,245.529998779297
2017-07-18,245.660003662109
2017-07-19,246.990005493164
2017-07-20,247.100006103516
2017-07-21,246.880004882813
2017-07-24,246.820007324219
2017-07-25,247.419998168945
2017-07-26,247.429992675781
2017-07-27,247.199996948242
2017-07-28,246.910003662109
2017-07-31,246.770004272461
2017-08-01,247.320007324219
2017-08-02,247.440002441406
2017-08-03,246.960006713867
2017-08-04,247.410003662109
2017-08-07,247.869995117188
2017-08-08,247.259994506836
2017-08-09,247.25
2017-08-10,243.759994506836
2017-08-11,244.119995117188
2017-08-14,246.539993286133
2017-08-15,246.509994506836
2017-08-16,246.940002441406
2017-08-17,243.089996337891
2017-08-18,242.710006713867
2017-08-21,242.899993896484
2017-08-22,245.440002441406
2017-08-23,244.559997558594
2017-08-24,243.990005493164
2017-08-25,244.559997558594
2017-08-28,244.570007324219
2017-08-29,244.850006103516
2017-08-30,246.009994506836
2017-08-31,247.490005493164
2017-09-01,247.839996337891
2017-09-05,246.059997558594
2017-09-06,246.899993896484
2017-09-07,246.869995117188
2017-09-08,246.580001831055
2017-09-11,249.210006713867
2017-09-12,250.050003051758
2017-09-13,250.169998168945
2017-09-14,250.089996337891
2017-09-15,249.190002441406
2017-09-18,249.720001220703
2017-09-19,249.970001220703
2017-09-20,250.059997558594
2017-09-21,249.389999389648
2017-09-22,249.440002441406
2017-09-25,248.929992675781
2017-09-26,249.080001831055
2017-09-27,250.050003051758
2017-09-28,250.350006103516
2017-09-29,251.229995727539
2017-10-02,252.320007324219
2017-10-03,252.860000610352
2017-10-04,253.160003662109
2017-10-05,254.660003662109
2017-10-06,254.369995117188
2017-10-09,253.949996948242
2017-10-10,254.619995117188
2017-10-11,255.020004272461
2017-10-12,254.639999389648
2017-10-13,254.949996948242
2017-10-16,255.289993286133
2017-10-17,255.470001220703
2017-10-18,255.720001220703
2017-10-19,255.789993286133
2017-10-20,257.109985351563
2017-10-23,256.109985351563
2017-10-24,256.559997558594
2017-10-25,255.289993286133
2017-10-26,255.619995117188
2017-10-27,257.709991455078
2017-10-30,256.75
2017-10-31,257.149993896484
2017-11-01,257.489990234375
2017-11-02,257.589996337891
2017-11-03,258.450012207031
2017-11-06,258.850006103516
2017-11-07,258.670013427734
2017-11-08,259.109985351563
2017-11-09,258.170013427734
2017-11-10,258.089996337891
2017-11-13,258.329986572266
2017-11-14,257.730010986328
2017-11-15,256.440002441406
2017-11-16,258.619995117188
2017-11-17,257.859985351563
2017-11-20,258.299987792969
2017-11-21,259.989990234375
2017-11-22,259.760009765625
2017-11-24,260.359985351563
2017-11-27,260.230010986328
2017-11-28,262.869995117188
2017-11-29,262.709991455078
2017-11-30,265.010009765625
2017-12-01,264.459991455078
2017-12-04,264.140014648438
2017-12-05,263.190002441406
2017-12-06,263.239990234375
2017-12-07,264.070007324219
2017-12-08,265.510009765625
2017-12-11,266.309997558594
2017-12-12,266.779998779297
2017-12-13,266.75
2017-12-14,265.660003662109
2017-12-15,266.510009765625
2017-12-18,268.200012207031
2017-12-19,267.170013427734
2017-12-20,267.029998779297
2017-12-21,267.579986572266
2017-12-22,267.510009765625
2017-12-26,267.190002441406
2017-12-27,267.320007324219
2017-12-28,267.869995117188
2017-12-29,266.859985351563
2018-01-02,268.769989013672
2018-01-03,270.470001220703
2018-01-04,271.609985351563
2018-01-05,273.420013427734
2018-01-08,273.920013427734
2018-01-09,274.540008544922
2018-01-10,274.119995117188
2018-01-11,276.119995117188
2018-01-12,277.920013427734
2018-01-16,276.970001220703
2018-01-17,279.609985351563
2018-01-18,279.140014648438
2018-01-19,280.410003662109
2018-01-22,282.690002441406
2018-01-23,283.290008544922
2018-01-24,283.179992675781
2018-01-25,283.299987792969
2018-01-26,286.579986572266
2018-01-29,284.679992675781
2018-01-30,281.760009765625
2018-01-31,281.899993896484
2018-02-01,281.579986572266
2018-02-02,275.450012207031
2018-02-05,263.929992675781
2018-02-06,269.130004882813
2018-02-07,267.670013427734
2018-02-08,257.630004882813
2018-02-09,261.5
2018-02-12,265.339996337891
2018-02-13,266
2018-02-14,269.589996337891
2018-02-15,273.029998779297
2018-02-16,273.109985351563
2018-02-20,271.399993896484
2018-02-21,270.049987792969
2018-02-22,270.399993896484
2018-02-23,274.709991455078
2018-02-26,277.899993896484
2018-02-27,274.429992675781
2018-02-28,271.649993896484
2018-03-01,267.700012207031
2018-03-02,269.079986572266
2018-03-05,272.190002441406
2018-03-06,272.880004882813
2018-03-07,272.779998779297
2018-03-08,274.100006103516
2018-03-09,278.869995117188
2018-03-12,278.519989013672
2018-03-13,276.720001220703
2018-03-14,275.299987792969
2018-03-15,275
2018-03-16,274.200012207031
2018-03-19,270.489990234375
2018-03-20,270.950012207031
2018-03-21,270.429992675781
2018-03-22,263.670013427734
2018-03-23,258.049987792969
2018-03-26,265.109985351563
2018-03-27,260.600006103516
2018-03-28,259.829986572266
2018-03-29,263.149993896484
2018-04-02,257.470001220703
2018-04-03,260.769989013672
2018-04-04,263.559997558594
2018-04-05,265.640014648438
2018-04-06,259.720001220703
2018-04-09,261
2018-04-10,265.149993896484
2018-04-11,263.760009765625
2018-04-12,265.929992675781
2018-04-13,265.149993896484
2018-04-16,267.329986572266
2018-04-17,270.190002441406
2018-04-18,270.390014648438
2018-04-19,268.890014648438
2018-04-20,266.609985351563
2018-04-23,266.570007324219
2018-04-24,262.980010986328
2018-04-25,263.630004882813
2018-04-26,266.309997558594
2018-04-27,266.559997558594
2018-04-30,264.510009765625
2018-05-01,264.980010986328
2018-05-02,263.200012207031
2018-05-03,262.619995117188
2018-05-04,266.019989013672
2018-05-07,266.920013427734
2018-05-08,266.920013427734
2018-05-09,269.5
2018-05-10,272.019989013672
2018-05-11,272.850006103516
2018-05-14,272.980010986328
2018-05-15,271.100006103516
2018-05-16,272.239990234375
2018-05-17,272.010009765625
2018-05-18,271.329986572266
2018-05-21,273.369995117188
2018-05-22,272.609985351563
2018-05-23,273.359985351563
2018-05-24,272.799987792969
2018-05-25,272.149993896484
2018-05-29,269.019989013672
2018-05-30,272.609985351563
2018-05-31,270.940002441406
2018-06-01,273.600006103516
2018-06-04,274.899993896484
2018-06-05,275.100006103516
2018-06-06,277.399993896484
2018-06-07,277.369995117188
2018-06-08,278.190002441406
2018-06-11,278.559997558594
2018-06-12,278.920013427734
2018-06-13,278.029998779297
2018-06-14,278.730010986328
2018-06-15,277.130004882813
2018-06-18,276.559997558594
2018-06-19,275.5
2018-06-20,275.970001220703
2018-06-21,274.239990234375
2018-06-22,274.739990234375
2018-06-25,271
2018-06-26,271.600006103516
2018-06-27,269.350006103516
2018-06-28,270.890014648438
2018-06-29,271.279998779297
2018-07-02,271.859985351563
2018-07-03,270.899993896484
2018-07-05,273.109985351563
2018-07-06,275.420013427734
2018-07-09,277.899993896484
2018-07-10,278.899993896484
2018-07-11,276.859985351563
2018-07-12,279.369995117188
2018-07-13,279.589996337891
2018-07-16,279.339996337891
2018-07-17,280.470001220703
2018-07-18,281.059997558594
2018-07-19,280
2018-07-20,279.679992675781
2018-07-23,280.200012207031
2018-07-24,281.609985351563
2018-07-25,284.010009765625
2018-07-26,283.339996337891
2018-07-27,281.420013427734
2018-07-30,279.950012207031
2018-07-31,281.329986572266
2018-08-01,280.859985351563
2018-08-02,282.390014648438
2018-08-03,283.600006103516
2018-08-06,284.640014648438
2018-08-07,285.579986572266
2018-08-08,285.459991455078
2018-08-09,285.070007324219
2018-08-10,283.160003662109
2018-08-13,282.100006103516
2018-08-14,283.899993896484
2018-08-15,281.779998779297
2018-08-16,284.059997558594
2018-08-17,285.059997558594
2018-08-20,285.670013427734
2018-08-21,286.339996337891
2018-08-22,286.170013427734
2018-08-23,285.790008544922
2018-08-24,287.510009765625
2018-08-27,289.779998779297
2018-08-28,289.920013427734
2018-08-29,291.480010986328
2018-08-30,290.299987792969
2018-08-31,290.309997558594
2018-09-04,289.809997558594
2018-09-05,289.029998779297
2018-09-06,288.160003662109
2018-09-07,287.600006103516
2018-09-10,288.100006103516
2018-09-11,289.049987792969
2018-09-12,289.119995117188
2018-09-13,290.829986572266
2018-09-14,290.880004882813
2018-09-17,289.339996337891
2018-09-18,290.910003662109
2018-09-19,291.220001220703
2018-09-20,293.579986572266
2018-09-21,291.989990234375
2018-09-24,291.019989013672
2018-09-25,290.75
2018-09-26,289.880004882813
2018-09-27,290.690002441406
2018-09-28,290.720001220703
2018-10-01,291.730010986328
2018-10-02,291.559997558594
2018-10-03,291.720001220703
2018-10-04,289.440002441406
2018-10-05,287.820007324219
2018-10-08,287.820007324219
2018-10-09,287.399993896484
2018-10-10,278.299987792969
2018-10-11,272.170013427734
2018-10-12,275.950012207031
2018-10-15,274.399993896484
2018-10-16,280.399993896484
2018-10-17,280.450012207031
2018-10-18,276.399993896484
2018-10-19,276.25
2018-10-22,275.010009765625
2018-10-23,273.609985351563
2018-10-24,265.320007324219
2018-10-25,270.079986572266
2018-10-26,265.329986572266
2018-10-29,263.859985351563
2018-10-30,267.769989013672
2018-10-31,270.630004882813
2018-11-01,273.510009765625
2018-11-02,271.890014648438
2018-11-05,273.390014648438
2018-11-06,275.119995117188
2018-11-07,281.010009765625
2018-11-08,280.5
2018-11-09,277.760009765625
2018-11-12,272.570007324219
2018-11-13,272.059997558594
2018-11-14,270.200012207031
2018-11-15,273.019989013672
2018-11-16,273.730010986328
2018-11-19,269.100006103516
2018-11-20,264.119995117188
2018-11-21,265.019989013672
2018-11-23,263.25
2018-11-26,267.5
2018-11-27,268.399993896484
2018-11-28,274.579986572266
2018-11-29,273.980010986328
2018-11-30,275.649993896484
2018-12-03,279.299987792969
2018-12-04,270.25
2018-12-06,269.839996337891
2018-12-07,263.570007324219
2018-12-10,264.070007324219
2018-12-11,264.130004882813
2018-12-12,265.459991455078
2018-12-13,265.369995117188
2018-12-14,260.470001220703
2018-12-17,255.360000610352
2018-12-18,255.080001831055
2018-12-19,251.259994506836
2018-12-20,247.169998168945
2018-12-21,240.699996948242
2018-12-24,234.339996337891
2018-12-26,246.179992675781
2018-12-27,248.070007324219
2018-12-28,247.75
2018-12-31,249.919998168945
2019-01-02,250.179992675781
2019-01-03,244.210006713867
2019-01-04,252.389999389648
2019-01-07,254.380004882813
2019-01-08,256.769989013672
2019-01-09,257.970001220703
2019-01-10,258.880004882813
2019-01-11,258.980010986328
2019-01-14,257.399993896484
2019-01-15,260.350006103516
2019-01-16,260.980010986328
2019-01-17,262.959991455078
2019-01-18,266.459991455078
2019-01-22,262.859985351563
2019-01-23,263.410003662109
2019-01-24,263.549987792969
2019-01-25,265.779998779297
2019-01-28,263.760009765625
2019-01-29,263.410003662109
2019-01-30,267.579986572266
2019-01-31,269.929992675781
2019-02-01,270.059997558594
2019-02-04,271.959991455078
2019-02-05,273.100006103516
2019-02-06,272.739990234375
2019-02-07,270.140014648438
2019-02-08,270.470001220703
2019-02-11,270.619995117188
2019-02-12,274.100006103516
2019-02-13,274.989990234375
2019-02-14,274.380004882813
2019-02-15,277.369995117188
2019-02-19,277.850006103516
2019-02-20,278.410003662109
2019-02-21,277.420013427734
2019-02-22,279.140014648438
2019-02-25,279.519989013672
2019-02-26,279.320007324219
2019-02-27,279.200012207031
2019-02-28,278.679992675781
2019-03-01,280.420013427734
2019-03-04,279.399993896484
2019-03-05,279.019989013672
2019-03-06,277.329986572266
2019-03-07,275.010009765625
2019-03-08,274.459991455078
2019-03-11,278.440002441406
2019-03-12,279.489990234375
2019-03-13,281.339996337891
2019-03-14,281.160003662109
2019-03-15,281.309997558594
2019-03-18,282.329986572266
2019-03-19,282.399993896484
2019-03-20,281.549987792969
2019-03-21,284.730010986328
2019-03-22,279.25
2019-03-25,279.040008544922
2019-03-26,281.119995117188
2019-03-27,279.649993896484
2019-03-28,280.709991455078
2019-03-29,282.480010986328
2019-04-01,285.829986572266
2019-04-02,285.970001220703
2019-04-03,286.420013427734
2019-04-04,287.179992675781
2019-04-05,288.570007324219
2019-04-08,288.790008544922
2019-04-09,287.309997558594
2019-04-10,288.290008544922
2019-04-11,288.209991455078
2019-04-12,290.160003662109
2019-04-15,289.970001220703
2019-04-16,290.160003662109
2019-04-17,289.450012207031
2019-04-18,290.019989013672
2019-04-22,290.269989013672
2019-04-23,292.880004882813
2019-04-24,292.230010986328
2019-04-25,292.049987792969
2019-04-26,293.410003662109
2019-04-29,293.869995117188
2019-04-30,294.019989013672
2019-05-01,291.809997558594
2019-05-02,291.179992675781
2019-05-03,294.029998779297
2019-05-06,292.820007324219
2019-05-07,287.929992675781
2019-05-08,287.529998779297
2019-05-09,286.660003662109
2019-05-10,288.100006103516
2019-05-13,280.859985351563
2019-05-14,283.399993896484
2019-05-15,285.059997558594
2019-05-16,287.700012207031
2019-05-17,285.839996337891
2019-05-20,283.950012207031
2019-05-21,286.510009765625
2019-05-22,285.630004882813
2019-05-23,282.140014648438
2019-05-24,282.779998779297
2019-05-28,280.149993896484
2019-05-29,278.269989013672
2019-05-30,279.029998779297
2019-05-31,275.269989013672
2019-06-03,274.570007324219
2019-06-04,280.529998779297
2019-06-05,282.959991455078
2019-06-06,284.799987792969
2019-06-07,287.649993896484
2019-06-10,288.970001220703
2019-06-11,288.899993896484
2019-06-12,288.390014648438
2019-06-13,289.579986572266
2019-06-14,289.260009765625
2019-06-17,289.369995117188
2019-06-18,292.399993896484
2019-06-19,293.059997558594
2019-06-20,295.859985351563
2019-06-21,294
2019-06-24,293.640014648438
2019-06-25,290.760009765625
2019-06-26,290.470001220703
2019-06-27,291.5
2019-06-28,293
2019-07-01,295.660003662109
2019-07-02,296.429992675781
2019-07-03,298.799987792969
2019-07-05,298.459991455078
2019-07-08,296.820007324219
2019-07-09,297.190002441406
2019-07-10,298.609985351563
2019-07-11,299.309997558594
2019-07-12,300.649993896484
2019-07-15,300.75
2019-07-16,299.779998779297
2019-07-17,297.739990234375
2019-07-18,298.829986572266
2019-07-19,297.170013427734
2019-07-22,297.899993896484
2019-07-23,300.029998779297
2019-07-24,301.440002441406
2019-07-25,300
2019-07-26,302.010009765625
2019-07-29,301.459991455078
2019-07-30,300.720001220703
2019-07-31,297.429992675781
2019-08-01,294.839996337891
2019-08-02,292.619995117188
2019-08-05,283.820007324219
2019-08-06,287.799987792969
2019-08-07,287.970001220703
2019-08-08,293.619995117188
2019-08-09,291.619995117188
2019-08-12,288.070007324219
2019-08-13,292.549987792969
2019-08-14,283.899993896484
2019-08-15,284.649993896484
2019-08-16,288.850006103516
2019-08-19,292.329986572266
2019-08-20,290.089996337891
2019-08-21,292.450012207031
2019-08-22,292.359985351563
2019-08-23,284.850006103516
2019-08-26,288
2019-08-27,286.869995117188
2019-08-28,288.890014648438
2019-08-29,292.579986572266
2019-08-30,292.450012207031
2019-09-03,290.739990234375
2019-09-04,294.040008544922
2019-09-05,297.820007324219
2019-09-06,298.049987792969
2019-09-09,298.200012207031
2019-09-10,298.130004882813
2019-09-11,300.25
2019-09-12,301.290008544922
2019-09-13,301.089996337891
2019-09-16,300.160003662109
2019-09-17,300.920013427734
2019-09-18,301.100006103516
2019-09-19,301.079986572266
2019-09-20,298.279998779297
2019-09-23,298.209991455078
2019-09-24,295.869995117188
2019-09-25,297.619995117188
2019-09-26,297
2019-09-27,295.399993896484
2019-09-30,296.769989013672
2019-10-01,293.239990234375
2019-10-02,288.059997558594
2019-10-03,290.420013427734
2019-10-04,294.350006103516
2019-10-07,293.079986572266
2019-10-08,288.529998779297
2019-10-09,291.269989013672
2019-10-10,293.239990234375
2019-10-11,296.279998779297
2019-10-14,295.950012207031
2019-10-15,298.880004882813
2019-10-16,298.399993896484
2019-10-17,299.279998779297
2019-10-18,297.970001220703
2019-10-21,299.989990234375
2019-10-22,299.010009765625
2019-10-23,299.880004882813
2019-10-24,300.369995117188
2019-10-25,301.600006103516
2019-10-28,303.299987792969
2019-10-29,303.209991455078
2019-10-30,304.140014648438
2019-10-31,303.329986572266
2019-11-01,306.140014648438
2019-11-04,307.369995117188
2019-11-05,307.029998779297
2019-11-06,307.100006103516
2019-11-07,308.179992675781
2019-11-08,308.940002441406
2019-11-11,308.350006103516
2019-11-12,309
2019-11-13,309.100006103516
2019-11-14,309.549987792969
2019-11-15,311.790008544922
2019-11-18,312.019989013672
2019-11-19,311.929992675781
2019-11-20,310.769989013672
2019-11-21,310.269989013672
2019-11-22,310.959991455078
2019-11-25,313.369995117188
2019-11-26,314.079986572266
2019-11-27,315.480010986328
2019-11-29,314.309997558594
2019-12-02,311.640014648438
2019-12-03,309.549987792969
2019-12-04,311.459991455078
2019-12-05,312.019989013672
2019-12-06,314.869995117188
2019-12-09,313.880004882813
2019-12-10,313.529998779297
2019-12-11,314.420013427734
2019-12-12,317.130004882813
2019-12-13,317.320007324219
2019-12-16,319.5
2019-12-17,319.570007324219
2019-12-18,319.589996337891
2019-12-19,320.899993896484
2019-12-20,320.730010986328
2019-12-23,321.220001220703
2019-12-24,321.230010986328
2019-12-26,322.940002441406
2019-12-27,322.859985351563
2019-12-30,321.079986572266
2019-12-31,321.859985351563
2020-01-02,324.869995117188
2020-01-03,322.410003662109
2020-01-06,323.640014648438
2020-01-07,322.730010986328
2020-01-08,324.450012207031
2020-01-09,326.649993896484
2020-01-10,325.709991455078
2020-01-13,327.950012207031
2020-01-14,327.450012207031
2020-01-15,328.190002441406
2020-01-16,330.920013427734
2020-01-17,331.950012207031
2020-01-21,331.299987792969
2020-01-22,331.339996337891
2020-01-23,331.720001220703
2020-01-24,328.769989013672
2020-01-27,323.5
2020-01-28,326.890014648438
2020-01-29,326.619995117188
2020-01-30,327.679992675781
2020-01-31,321.730010986328
2020-02-03,324.119995117188
2020-02-04,329.059997558594
2020-02-05,332.859985351563
2020-02-06,333.980010986328
2020-02-07,332.200012207031
2020-02-10,334.679992675781
2020-02-11,335.260009765625
2020-02-12,337.420013427734
2020-02-13,337.059997558594
2020-02-14,337.600006103516
2020-02-18,336.730010986328
2020-02-19,338.339996337891
2020-02-20,336.950012207031
2020-02-21,333.480010986328
2020-02-24,322.420013427734
2020-02-25,312.649993896484
2020-02-26,311.5
2020-02-27,297.510009765625
2020-02-28,296.260009765625
2020-03-02,309.089996337891
2020-03-03,300.239990234375
2020-03-04,312.859985351563
2020-03-05,302.459991455078
2020-03-06,297.459991455078
2020-03-09,274.230010986328
2020-03-10,288.420013427734
2020-03-11,274.359985351563
2020-03-12,248.110000610352
2020-03-13,269.320007324219
2020-03-16,239.850006103516
2020-03-17,252.800003051758
2020-03-18,240
2020-03-19,240.509994506836
2020-03-20,228.800003051758
2020-03-23,222.949996948242
2020-03-24,243.149993896484
2020-03-25,246.789993286133
2020-03-26,261.200012207031
2020-03-27,253.419998168945
2020-03-30,261.649993896484
2020-03-31,257.75
2020-04-01,246.149993896484
2020-04-02,251.830001831055
2020-04-03,248.190002441406
2020-04-06,264.859985351563
2020-04-07,265.130004882813
2020-04-08,274.029998779297
2020-04-09,278.200012207031
2020-04-13,275.660003662109
2020-04-14,283.790008544922
2020-04-15,277.760009765625
2020-04-16,279.100006103516
2020-04-17,286.640014648438
2020-04-20,281.589996337891
2020-04-21,273.040008544922
2020-04-22,279.100006103516
2020-04-23,279.079986572266
2020-04-24,282.970001220703
2020-04-27,287.049987792969
2020-04-28,285.730010986328
2020-04-29,293.209991455078
